name,location,vendor_categories,review,average_rating,count,image_count,reply_count,lat,lng,full_address,sido,gu,dong,shared_location_count,store_type,review_rank
파도리명가대파닭볶음탕전문점-관악본점,"{'lat': '37.4854486', 'lng': '126.92872326'}","['찜/탕', '한식', '포장']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0,0,0,0,37.4854486,126.9287233,서울특별시 관악구 신림로65길 10-9,서울,관악구,신림동,19,대규모 공유주방,1178
타이반쩜-신림점,"{'lat': '37.4879659', 'lng': '126.9467491'}","['피자/양식', '아시안', '포장', '프랜차이즈', '다회용기', '1인분주문']","{'average_rating': 4.9, 'count': 1767, 'image_count': 1715, 'reply_count': 568}",4.9,1767,1715,568,37.4879659,126.9467491,서울특별시 관악구 양녕로 66,서울,관악구,봉천동,6,대규모 공유주방,115
마화쿵푸,"{'lat': '37.4693027', 'lng': '126.93784416'}","['중국집', '찜/탕', '포장', '다회용기']","{'average_rating': 5.0, 'count': 4, 'image_count': 1, 'reply_count': 0}",5,4,1,0,37.4693027,126.9378442,서울특별시 관악구 대학길 31,서울,관악구,신림동,1,독립 매장,1046
황금짜장,"{'lat': '37.4819666', 'lng': '126.94117995'}","['중국집', '포장', '아시안', '고기/구이']","{'average_rating': 4.5, 'count': 249, 'image_count': 166, 'reply_count': 0}",4.5,249,166,0,37.4819666,126.94118,서울특별시 관악구 장군봉1길 19,서울,관악구,봉천동,3,소규모 샵인샵,412
초밥에미친남자-구로점,"{'lat': '37.4811265', 'lng': '126.91421284'}","['일식/돈까스', '프랜차이즈', '회/초밥', '도시락/죽']","{'average_rating': 4.8, 'count': 2262, 'image_count': 1972, 'reply_count': 49}",4.8,2262,1972,49,37.4811265,126.9142128,서울특별시 관악구 난곡로63길 6,서울,관악구,신림동,7,대규모 공유주방,92
서도갈비-본점,"{'lat': '37.4835426', 'lng': '126.94195079'}","['포장', '한식', '분식', '야식', '찜/탕', '1인분주문']","{'average_rating': 5.0, 'count': 100, 'image_count': 106, 'reply_count': 0}",5,100,106,0,37.4835426,126.9419508,서울특별시 관악구 봉천로 377,서울,관악구,봉천동,1,독립 매장,585
피자알볼로-신림직영점,"{'lat': '37.4706049', 'lng': '126.93393897'}","['피자/양식', '프랜차이즈', '포장', '신규맛집']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0,0,0,0,37.4706049,126.933939,서울특별시 관악구 호암로26가길 4,서울,관악구,신림동,2,소규모 샵인샵,1178
백채김치찌개-본점,"{'lat': '37.48123293306327', 'lng': '126.94773188686479'}","['찜/탕', '한식', '도시락/죽', '포장', '프랜차이즈']","{'average_rating': 3.6, 'count': 5, 'image_count': 7, 'reply_count': 1}",3.6,5,7,1,37.48123293,126.9477319,서울특별시 관악구 청룡1길 25,서울,관악구,봉천동,1,독립 매장,1025
파리바게뜨-관악은천점,"{'lat': '37.4868680228934', 'lng': '126.939283729356'}","['카페/디저트', '프랜차이즈', '샌드위치']","{'average_rating': 4.9, 'count': 258, 'image_count': 196, 'reply_count': 0}",4.9,258,196,0,37.48686802,126.9392837,서울특별시 관악구 봉천로23나길 69,서울,관악구,봉천동,1,독립 매장,403
분식정류장-본점,"{'lat': '37.4865123', 'lng': '126.9416755'}","['분식', '포장', '야식']","{'average_rating': 5.0, 'count': 1, 'image_count': 0, 'reply_count': 0}",5,1,0,0,37.4865123,126.9416755,서울특별시 관악구 국회단지2길 40,서울,관악구,봉천동,5,대규모 공유주방,1131
진마라탕,"{'lat': '37.4704811320458', 'lng': '126.934476797741'}","['중국집', '찜/탕', '아시안', '포장']","{'average_rating': 4.8, 'count': 123, 'image_count': 91, 'reply_count': 1}",4.8,123,91,1,37.47048113,126.9344768,서울특별시 관악구 신림로23길 16,서울,관악구,신림동,2,소규모 샵인샵,551
오늘도만찬,"{'lat': '37.468984157543', 'lng': '126.934181709738'}","['한식', '1인분주문']","{'average_rating': 4.9, 'count': 62, 'image_count': 48, 'reply_count': 36}",4.9,62,48,36,37.46898416,126.9341817,서울특별시 관악구 호암로22길 25,서울,관악구,신림동,1,독립 매장,671
죽생죽사-신림점,"{'lat': '37.4829856', 'lng': '126.9196316'}","['한식', '도시락/죽', '포장', '분식']","{'average_rating': 4.9, 'count': 185, 'image_count': 169, 'reply_count': 185}",4.9,185,169,185,37.4829856,126.9196316,서울특별시 관악구 남부순환로 1521,서울,관악구,신림동,1,독립 매장,466
두공기김치찜&김치찌개-관악점,"{'lat': '37.4793676', 'lng': '126.9569922'}","['찜/탕', '한식', '도시락/죽', '포장', '프랜차이즈', '1인분주문']","{'average_rating': 4.9, 'count': 8, 'image_count': 6, 'reply_count': 8}",4.9,8,6,8,37.4793676,126.9569922,서울특별시 관악구 남부순환로 1868,서울,관악구,봉천동,3,소규모 샵인샵,979
밥마라떡볶이-관악본점,"{'lat': '37.4837927', 'lng': '126.94021261'}","['한식', '고기/구이', '포장', '분식']","{'average_rating': 4.9, 'count': 978, 'image_count': 905, 'reply_count': 0}",4.9,978,905,0,37.4837927,126.9402126,서울특별시 관악구 봉천로 362-1,서울,관악구,봉천동,1,독립 매장,175
과일에반하다프루타-신림점,"{'lat': '37.4742374', 'lng': '126.93371197'}","['카페/디저트', '포장', '야식', '프랜차이즈']","{'average_rating': 4.9, 'count': 45, 'image_count': 46, 'reply_count': 40}",4.9,45,46,40,37.4742374,126.933712,서울특별시 관악구 신림로 169,서울,관악구,신림동,2,소규모 샵인샵,730
하이마라마라탕&마라샹궈-낙성대직영점,"{'lat': '37.477966', 'lng': '126.9620246'}","['중국집', '아시안', '포장', '야식', '찜/탕']","{'average_rating': 4.8, 'count': 86, 'image_count': 90, 'reply_count': 68}",4.8,86,90,68,37.477966,126.9620246,서울특별시 관악구 남부순환로 1913,서울,관악구,봉천동,1,독립 매장,611
대통자장면-비전점,"{'lat': '37.4828107', 'lng': '126.92612871'}","['중국집', '찜/탕', '아시안']","{'average_rating': 4.9, 'count': 538, 'image_count': 456, 'reply_count': 95}",4.9,538,456,95,37.4828107,126.9261287,서울특별시 관악구 신원로3길 50,서울,관악구,신림동,1,독립 매장,265
홈런즉석떡볶이-구로디지털점,"{'lat': '37.4832756462019', 'lng': '126.90398706777'}","['포장', '분식', '프랜차이즈']","{'average_rating': 4.9, 'count': 321, 'image_count': 277, 'reply_count': 17}",4.9,321,277,17,37.48327565,126.9039871,서울특별시 관악구 조원로 16,서울,관악구,신림동,2,소규모 샵인샵,352
갈비숯불고기-옥탑방야옹이,"{'lat': '37.4827801284744', 'lng': '126.924090245811'}","['한식', '고기/구이', '포장']","{'average_rating': 5.0, 'count': 3, 'image_count': 3, 'reply_count': 0}",5,3,3,0,37.48278013,126.9240902,서울특별시 관악구 남부순환로172길 33,서울,관악구,신림동,1,독립 매장,1072
착한덮밥-관악점,"{'lat': '37.4680538', 'lng': '126.93746599'}","['한식', '도시락/죽', '프랜차이즈', '포장']","{'average_rating': 5.0, 'count': 41, 'image_count': 34, 'reply_count': 7}",5,41,34,7,37.4680538,126.937466,서울특별시 관악구 대학길 58-3,서울,관악구,신림동,2,소규모 샵인샵,746
고망고-신림점,"{'lat': '37.4839267', 'lng': '126.9290847'}","['카페/디저트', '포장', '프랜차이즈']","{'average_rating': 5.0, 'count': 5, 'image_count': 4, 'reply_count': 0}",5,5,4,0,37.4839267,126.9290847,서울특별시 관악구 남부순환로 1606,서울,관악구,신림동,1,독립 매장,1025
마왕곱도리-관악본점,"{'lat': '37.4840309', 'lng': '126.95324184'}","['찜/탕', '한식', '포장']","{'average_rating': 4.9, 'count': 69, 'image_count': 47, 'reply_count': 22}",4.9,69,47,22,37.4840309,126.9532418,서울특별시 관악구 중앙길 24,서울,관악구,봉천동,5,대규모 공유주방,649
두남자의볶음밥&냉모밀-관악점,"{'lat': '37.4841435', 'lng': '126.93354928'}","['한식', '일식/돈까스', '아시안']","{'average_rating': 4.8, 'count': 98, 'image_count': 56, 'reply_count': 0}",4.8,98,56,0,37.4841435,126.9335493,서울특별시 관악구 남부순환로188길 9,서울,관악구,신림동,4,대규모 공유주방,590
곽선생왕만두-관악점,"{'lat': '37.482388', 'lng': '126.94374014'}","['분식', '포장', '프랜차이즈']","{'average_rating': 4.5, 'count': 2, 'image_count': 1, 'reply_count': 0}",4.5,2,1,0,37.482388,126.9437401,서울특별시 관악구 남부순환로 1741,서울,관악구,봉천동,2,소규모 샵인샵,1095
BRsingles-봉천현대점,"{'lat': '37.4869475888964', 'lng': '126.947928226427'}","['카페/디저트', '프랜차이즈', '포장', '1인분주문']","{'average_rating': 4.8, 'count': 4, 'image_count': 2, 'reply_count': 0}",4.8,4,2,0,37.48694759,126.9479282,서울특별시 관악구 은천로 113,서울,관악구,봉천동,2,소규모 샵인샵,1046
얼큰이상회,"{'lat': '37.4864785', 'lng': '126.92226258'}","['찜/탕', '한식', '야식', '포장']","{'average_rating': 4.7, 'count': 7, 'image_count': 5, 'reply_count': 7}",4.7,7,5,7,37.4864785,126.9222626,서울특별시 관악구 조원로 181,서울,관악구,신림동,2,소규모 샵인샵,991
컴포즈커피-봉천점,"{'lat': '37.4872407886702', 'lng': '126.94660421570082'}","['카페/디저트', '프랜차이즈']","{'average_rating': 4.5, 'count': 27, 'image_count': 17, 'reply_count': 0}",4.5,27,17,0,37.48724079,126.9466042,서울특별시 관악구 양녕로 59,서울,관악구,봉천동,1,독립 매장,818
일단시켜찹쌀타코야끼&카페,"{'lat': '37.4868546', 'lng': '126.95527802'}","['분식', '카페/디저트', '일식/돈까스', '야식', '1인분주문']","{'average_rating': 5.0, 'count': 9, 'image_count': 4, 'reply_count': 0}",5,9,4,0,37.4868546,126.955278,서울 관악구 봉천동 40-103,서울,관악구,봉천동,1,독립 매장,975
개성냉면-신림점,"{'lat': '37.4834765', 'lng': '126.90762105'}","['한식', '분식', '포장', '1인분주문']","{'average_rating': 5.0, 'count': 13, 'image_count': 8, 'reply_count': 12}",5,13,8,12,37.4834765,126.9076211,서울특별시 관악구 조원중앙로 50,서울,관악구,신림동,4,대규모 공유주방,933
꽉꽉떡볶이-관악점,"{'lat': '37.4877201', 'lng': '126.95992422'}","['한식', '분식', '치킨', '포장']","{'average_rating': 5.0, 'count': 1, 'image_count': 1, 'reply_count': 1}",5,1,1,1,37.4877201,126.9599242,서울특별시 관악구 청림6길 3,서울,관악구,봉천동,7,대규모 공유주방,1131
처갓집양념치킨-봉천점,"{'lat': '37.4867629', 'lng': '126.94082561'}","['프랜차이즈', '치킨', '야식', '포장']","{'average_rating': 4.9, 'count': 20, 'image_count': 13, 'reply_count': 20}",4.9,20,13,20,37.4867629,126.9408256,서울특별시 관악구 은천로9길 14,서울,관악구,봉천동,5,대규모 공유주방,878
착한덮밥&도시락-관악점,"{'lat': '37.4680538', 'lng': '126.93746599'}","['한식', '도시락/죽', '포장']","{'average_rating': 4.9, 'count': 103, 'image_count': 98, 'reply_count': 36}",4.9,103,98,36,37.4680538,126.937466,서울특별시 관악구 대학길 58-3,서울,관악구,신림동,2,소규모 샵인샵,582
고르도피자-봉천점,"{'lat': '37.4838462', 'lng': '126.95313381'}","['피자/양식', '야식', '포장']","{'average_rating': 5.0, 'count': 182, 'image_count': 188, 'reply_count': 169}",5,182,188,169,37.4838462,126.9531338,서울특별시 관악구 중앙길 23,서울,관악구,봉천동,1,독립 매장,473
오비스케밥-서울대입구역점,"{'lat': '37.4839695', 'lng': '126.95558387'}","['피자/양식', '아시안', '야식', '1인분주문']","{'average_rating': 5.0, 'count': 5, 'image_count': 7, 'reply_count': 0}",5,5,7,0,37.4839695,126.9555839,서울특별시 관악구 관악로24길 14,서울,관악구,봉천동,4,대규모 공유주방,1025
마포화곱창-신림점,"{'lat': '37.4870127', 'lng': '126.92534823'}","['한식', '야식', '고기/구이', '프랜차이즈']","{'average_rating': 4.8, 'count': 343, 'image_count': 345, 'reply_count': 42}",4.8,343,345,42,37.4870127,126.9253482,서울특별시 관악구 신림동길 32,서울,관악구,신림동,1,독립 매장,340
의정부불냉면-서울대입구역점,"{'lat': '37.4859121', 'lng': '126.95687489'}","['한식', '분식', '포장', '야식', '신규맛집']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0,0,0,0,37.4859121,126.9568749,서울특별시 관악구 관악로 244,서울,관악구,봉천동,3,소규모 샵인샵,1178
큰그림과일&야채가게,"{'lat': '37.4751431972374', 'lng': '126.932372347498'}","['카페/디저트', '포장']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0,0,0,0,37.4751432,126.9323723,서울특별시 관악구 신림로29길 8,서울,관악구,신림동,1,독립 매장,1178
이삭토스트-미성점,"{'lat': '37.4796289407496', 'lng': '126.91468482382'}","['카페/디저트', '프랜차이즈', '샌드위치']","{'average_rating': 4.9, 'count': 125, 'image_count': 77, 'reply_count': 1}",4.9,125,77,1,37.47962894,126.9146848,서울특별시 관악구 난곡로 287,서울,관악구,신림동,1,독립 매장,547
짝꿍파스타,"{'lat': '37.4880912', 'lng': '126.95852013'}","['피자/양식', '1인분주문', '포장']","{'average_rating': 5.0, 'count': 88, 'image_count': 98, 'reply_count': 80}",5,88,98,80,37.4880912,126.9585201,서울특별시 관악구 청림길 4,서울,관악구,봉천동,1,독립 매장,608
덮밥90도씨-관악점,"{'lat': '37.4800102821691', 'lng': '126.927809952324'}","['포장', '한식', '야식', '프랜차이즈', '고기/구이']","{'average_rating': 4.8, 'count': 762, 'image_count': 706, 'reply_count': 181}",4.8,762,706,181,37.48001028,126.92781,서울특별시 관악구 신원로 7,서울,관악구,신림동,2,소규모 샵인샵,219
육회바른연어-낙성대점,"{'lat': '37.4757206', 'lng': '126.96428153'}","['고기/구이', '일식/돈까스', '회/초밥', '프랜차이즈']","{'average_rating': 5.0, 'count': 73, 'image_count': 58, 'reply_count': 28}",5,73,58,28,37.4757206,126.9642815,서울특별시 관악구 남부순환로246길 18,서울,관악구,봉천동,1,독립 매장,642
육도령-신림점,"{'lat': '37.4826161', 'lng': '126.91047824'}","['찜/탕', '한식', '고기/구이', '포장', '야식']","{'average_rating': 4.3, 'count': 15, 'image_count': 14, 'reply_count': 14}",4.3,15,14,14,37.4826161,126.9104782,서울특별시 관악구 남부순환로143길 29,서울,관악구,신림동,3,소규모 샵인샵,915
태리로제떡볶이&닭강정-신림점,"{'lat': '37.4872731', 'lng': '126.91455948'}","['분식', '프랜차이즈', '포장', '치킨']","{'average_rating': 4.8, 'count': 1153, 'image_count': 1044, 'reply_count': 210}",4.8,1153,1044,210,37.4872731,126.9145595,서울특별시 관악구 신사로10길 7,서울,관악구,신림동,2,소규모 샵인샵,158
파머스포케-서울대점,"{'lat': '37.4685778', 'lng': '126.93775233'}","['샐러드', '카페/디저트', '포장', '프랜차이즈']","{'average_rating': 4.8, 'count': 11, 'image_count': 7, 'reply_count': 9}",4.8,11,7,9,37.4685778,126.9377523,서울특별시 관악구 대학길 47,서울,관악구,신림동,2,소규모 샵인샵,949
가마솥도시락,"{'lat': '37.4686969991815', 'lng': '126.940417522828'}","['포장', '한식', '일식/돈까스', '치킨', '1인분주문']","{'average_rating': 4.9, 'count': 80, 'image_count': 47, 'reply_count': 51}",4.9,80,47,51,37.468697,126.9404175,서울특별시 관악구 대학7길 49,서울,관악구,신림동,5,대규모 공유주방,626
죽전할매-관악점,"{'lat': '37.4873822', 'lng': '126.94822192'}","['한식', '야식', '도시락/죽', '포장']","{'average_rating': 4.0, 'count': 6, 'image_count': 5, 'reply_count': 3}",4,6,5,3,37.4873822,126.9482219,서울특별시 관악구 은천로23길 16,서울,관악구,봉천동,4,대규모 공유주방,1009
스시모모타로,"{'lat': '37.485560866012406', 'lng': '126.93440313964342'}","['일식/돈까스', '회/초밥']","{'average_rating': 4.9, 'count': 21, 'image_count': 20, 'reply_count': 0}",4.9,21,20,0,37.48556087,126.9344031,서울특별시 관악구 남부순환로191길 8,서울,관악구,봉천동,1,독립 매장,871
던킨-신림양지병원점,"{'lat': '37.484351703921035', 'lng': '126.93283766796928'}","['카페/디저트', '프랜차이즈', '포장']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0,0,0,0,37.4843517,126.9328377,서울특별시 관악구 남부순환로 1640,서울,관악구,신림동,1,독립 매장,1178
압구정샌드위치-봉천점,"{'lat': '37.479397', 'lng': '126.94365984'}","['샐러드', '카페/디저트', '샌드위치', '포장', '프랜차이즈']","{'average_rating': 5.0, 'count': 27, 'image_count': 22, 'reply_count': 0}",5,27,22,0,37.479397,126.9436598,서울특별시 관악구 쑥고개로 66,서울,관악구,봉천동,1,독립 매장,818
